locus	num_taxa	tree_length	mean_bootstrap_support
OG0005522_1rr_1.inclade1.ortho1.pos12	44	6.8735	77.4
OG0005522_1rr_1.inclade1.ortho2.pos12	24	2.0873	77.7
OG0005524_1rr_1.inclade1.ortho1.pos12	46	7.5085	82.4
OG0005525_1rr_1.inclade1.ortho1.pos12	61	3.3671	85.9
OG0005525_1rr_1.inclade1.ortho2.pos12	22	1.1135	80.2
OG0005527_1rr_1.inclade1.ortho1.pos12	57	13.5787	91.3
OG0005529_1rr_1.inclade1.ortho1.pos12	36	7.2303	78.7
OG0005531_1rr_1.inclade1.ortho1.pos12	64	15.3956	81.9
OG0005532_1rr_1.inclade1.ortho1.pos12	43	8.7611	85.9
OG0005535_1rr_1.inclade1.ortho1.pos12	42	7.4963	81.9
OG0005536_1rr_1.inclade1.ortho1.pos12	67	17.4800	88.5
OG0005537_1rr_1.inclade1.ortho1.pos12	64	11.3743	78.7
OG0005538_1rr_1.inclade1.ortho1.pos12	59	11.0494	83.9
OG0005539_1rr_1.inclade1.ortho1.pos12	22	2.2610	86.8
OG0005545_1rr_1.inclade1.ortho1.pos12	53	1.5127	71.0
OG0005546_1rr_1.inclade1.ortho1.pos12	61	4.4286	86.2
OG0005548_1rr_1.inclade1.ortho1.pos12	55	3.4113	91.1
OG0005555_1rr_1.inclade1.ortho1.pos12	61	6.5612	90.9
OG0005557_1rr_1.inclade1.ortho2.pos12	21	1.4713	86.8
OG0005559_1rr_1.inclade1.ortho1.pos12	55	9.0918	83.4
OG0005562_1rr_1.inclade1.ortho1.pos12	25	8.1955	75.0
OG0005563_1rr_1.inclade1.ortho1.pos12	77	7.0068	83.8
OG0005566_1rr_1.inclade1.ortho1.pos12	39	11.7452	85.2
OG0005573_1rr_1.inclade1.ortho1.pos12	71	12.5744	81.9
OG0005574_1rr_1.inclade1.ortho1.pos12	36	13.2050	80.5
OG0005575_1rr_1.unrooted-ortho.pos12	42	8.7044	81.5
OG0005581_1rr_1.inclade1.ortho1.pos12	56	5.6061	81.9
OG0005583_1rr_1.inclade1.ortho1.pos12	71	12.2883	87.5
OG0005584_1rr_1.inclade1.ortho1.pos12	36	11.2071	84.5
OG0005585_1rr_1.inclade1.ortho1.pos12	67	2.7060	82.3
OG0005590_1rr_1.unrooted-ortho.pos12	23	4.8048	88.8
OG0005593_1rr_1.inclade1.ortho1.pos12	75	4.1539	84.0
OG0005597_1rr_1.inclade1.ortho1.pos12	41	5.6494	82.4
OG0005604_1rr_1.inclade1.ortho1.pos12	51	5.6325	86.0
OG0005606_1rr_1.inclade1.ortho1.pos12	25	1.5767	80.3
OG0005606_1rr_1.inclade1.ortho2.pos12	43	4.4877	78.9
OG0005621_1rr_1.inclade1.ortho1.pos12	51	3.6812	81.3
OG0005622_1rr_1.inclade1.ortho1.pos12	63	3.4166	77.2
OG0005628_1rr_1.inclade1.ortho1.pos12	56	7.5327	80.6
OG0005631_1rr_1.inclade1.ortho1.pos12	80	4.3694	89.0
OG0005632_1rr_1.inclade1.ortho1.pos12	55	5.0266	83.9
OG0005633_1rr_1.inclade1.ortho1.pos12	55	6.3244	83.1
OG0005634_1rr_1.inclade1.ortho2.pos12	28	1.6793	79.7
OG0005639_1rr_1.inclade1.ortho1.pos12	22	1.3782	88.7
OG0005643_1rr_1.inclade1.ortho1.pos12	56	3.7265	87.1
OG0005655_1rr_1.inclade1.ortho1.pos12	26	1.8145	79.0
OG0005655_1rr_1.inclade1.ortho2.pos12	40	6.6094	81.2
OG0005657_1rr_1.inclade1.ortho1.pos12	64	8.5286	80.1
OG0005661_1rr_1.inclade1.ortho1.pos12	55	9.1483	81.8
OG0005663_1rr_1.inclade1.ortho1.pos12	80	4.2291	82.2
OG0005669_1rr_1.unrooted-ortho.pos12	45	14.2014	84.4
OG0005670_1rr_1.inclade1.ortho2.pos12	28	2.4399	90.5
OG0005672_1rr_1.inclade1.ortho1.pos12	25	1.6824	90.7
OG0005672_1rr_1.inclade1.ortho2.pos12	58	2.5214	83.0
OG0005673_1rr_1.inclade1.ortho1.pos12	68	4.9209	80.6
OG0005675_1rr_1.inclade1.ortho1.pos12	46	7.1223	80.5
OG0005689_1rr_1.inclade1.ortho2.pos12	25	1.2861	79.5
OG0005691_1rr_1.inclade1.ortho1.pos12	67	1.0682	81.5
OG0005692_1rr_1.inclade1.ortho1.pos12	67	3.2042	84.8
OG0005693_1rr_1.inclade1.ortho1.pos12	55	8.8231	80.4
OG0005694_1rr_1.inclade1.ortho1.pos12	30	2.8327	82.2
OG0005694_1rr_1.inclade1.ortho2.pos12	37	4.2858	82.9
OG0005700_1rr_1.inclade1.ortho1.pos12	45	8.2759	86.3
OG0005700_1rr_1.inclade1.ortho2.pos12	35	2.9442	81.1
OG0005706_1rr_1.inclade1.ortho1.pos12	70	0.8262	70.8
OG0005708_1rr_1.inclade1.ortho1.pos12	66	4.8024	85.9
OG0005719_1rr_1.inclade1.ortho1.pos12	78	5.7581	92.7
OG0005720_1rr_1.inclade1.ortho1.pos12	44	9.0567	87.4
OG0005724_1rr_1.inclade1.ortho1.pos12	37	2.5259	74.0
OG0005735_1rr_1.inclade1.ortho1.pos12	51	6.9314	84.0
OG0005737_1rr_1.inclade1.ortho1.pos12	35	10.8229	84.9
OG0005741_1rr_1.inclade1.ortho1.pos12	46	11.9395	79.3
OG0005744_1rr_1.inclade1.ortho1.pos12	41	12.9903	80.4
OG0005746_1rr_1.inclade1.ortho1.pos12	64	4.7675	83.8
OG0005747_1rr_1.inclade1.ortho1.pos12	36	4.2104	76.0
OG0005747_1rr_1.inclade1.ortho2.pos12	33	2.3126	83.5
OG0005748_1rr_1.inclade1.ortho1.pos12	29	1.2939	81.0
OG0005748_1rr_1.inclade1.ortho2.pos12	29	2.2845	79.2
OG0005750_1rr_1.inclade1.ortho1.pos12	70	9.3800	89.9
OG0005751_1rr_1.inclade1.ortho1.pos12	74	9.8520	81.3
OG0005753_1rr_1.inclade1.ortho1.pos12	21	3.0442	84.3
OG0005754_1rr_1.inclade1.ortho1.pos12	53	8.2762	91.2
OG0005755_1rr_1.inclade1.ortho1.pos12	79	8.2743	83.3
OG0005758_1rr_1.inclade1.ortho1.pos12	64	9.5198	88.0
OG0005759_1rr_1.inclade1.ortho1.pos12	57	7.8339	84.7
OG0005766_1rr_1.unrooted-ortho.pos12	62	13.1599	80.6
OG0005767_1rr_1.inclade1.ortho1.pos12	21	4.5276	90.1
OG0005767_1rr_1.inclade1.ortho2.pos12	33	6.8465	89.3
OG0005788_1rr_1.inclade1.ortho2.pos12	21	1.4651	74.0
OG0005796_1rr_1.inclade1.ortho1.pos12	38	10.8077	87.2
OG0005800_1rr_1.inclade1.ortho1.pos12	76	1.5047	79.1
OG0005804_1rr_1.inclade1.ortho1.pos12	23	3.7189	89.6
OG0005823_1rr_1.inclade1.ortho1.pos12	44	5.0688	85.0
OG0005823_1rr_1.inclade1.ortho2.pos12	31	1.8003	90.7
OG0005824_1rr_1.inclade1.ortho1.pos12	44	7.0158	89.4
OG0005825_1rr_1.inclade1.ortho1.pos12	23	4.2478	81.1
OG0005828_1rr_1.inclade1.ortho1.pos12	58	3.5945	83.4
OG0005830_1rr_1.inclade1.ortho1.pos12	61	3.7068	80.9
OG0005830_1rr_1.inclade1.ortho2.pos12	23	1.5087	84.7
OG0005831_1rr_1.inclade1.ortho1.pos12	23	2.1555	82.7
OG0005831_1rr_1.inclade1.ortho2.pos12	61	10.2715	85.8
OG0005833_1rr_1.inclade1.ortho1.pos12	50	6.6054	82.8
OG0005834_1rr_1.unrooted-ortho.pos12	29	11.9658	78.8
OG0005836_1rr_1.inclade1.ortho1.pos12	52	3.8158	81.8
OG0005837_1rr_1.inclade1.ortho1.pos12	77	5.8853	82.7
OG0005838_1rr_1.inclade1.ortho1.pos12	62	4.4086	87.0
OG0005841_1rr_1.inclade1.ortho1.pos12	53	8.1698	78.6
OG0005842_1rr_1.inclade1.ortho1.pos12	49	10.8410	87.3
OG0005844_1rr_1.inclade1.ortho1.pos12	47	1.6950	83.7
OG0005845_1rr_1.inclade1.ortho1.pos12	54	11.6682	86.1
OG0005846_1rr_1.inclade1.ortho1.pos12	45	2.7246	76.8
OG0005847_1rr_1.inclade1.ortho1.pos12	66	1.4711	72.5
OG0005848_1rr_1.inclade1.ortho1.pos12	60	1.7449	71.4
OG0005848_1rr_1.inclade1.ortho2.pos12	24	1.2423	83.8
OG0005855_1rr_1.inclade1.ortho1.pos12	65	6.2619	88.8
OG0005856_1rr_1.inclade1.ortho2.pos12	54	8.7198	87.6
OG0005862_1rr_1.inclade1.ortho1.pos12	45	10.6151	82.7
OG0005868_1rr_1.inclade1.ortho1.pos12	69	9.5041	84.0
OG0005872_1rr_1.inclade1.ortho1.pos12	23	1.0043	73.3
OG0005872_1rr_1.inclade1.ortho2.pos12	53	2.0923	76.4
OG0005873_1rr_1.inclade1.ortho1.pos12	63	5.0194	85.4
OG0005874_1rr_1.inclade1.ortho1.pos12	63	2.2482	73.8
OG0005878_1rr_1.inclade1.ortho1.pos12	68	6.6262	81.7
OG0005880_1rr_1.inclade1.ortho1.pos12	45	16.3594	84.9
OG0005882_1rr_1.inclade1.ortho1.pos12	57	1.2213	72.4
OG0005884_1rr_1.inclade1.ortho1.pos12	51	17.4515	84.6
OG0005886_1rr_1.inclade1.ortho1.pos12	55	8.7379	81.9
OG0005895_1rr_1.inclade1.ortho1.pos12	68	13.3901	89.6
OG0005899_1rr_1.inclade1.ortho1.pos12	80	6.6860	81.3
OG0005900_1rr_1.inclade1.ortho1.pos12	55	6.4688	82.5
OG0005902_1rr_1.inclade1.ortho2.pos12	23	3.7304	87.8
OG0005903_1rr_1.inclade1.ortho1.pos12	60	5.8095	81.6
OG0005910_1rr_1.inclade1.ortho1.pos12	25	9.0496	83.3
OG0005911_1rr_1.inclade1.ortho1.pos12	26	2.5702	82.4
OG0005912_1rr_1.inclade1.ortho1.pos12	50	10.2795	89.1
OG0005915_1rr_1.inclade1.ortho1.pos12	59	5.5067	83.6
OG0005917_1rr_1.inclade1.ortho1.pos12	48	2.3277	73.1
OG0005917_1rr_1.inclade1.ortho2.pos12	37	0.5008	73.7
OG0005922_1rr_1.inclade1.ortho1.pos12	69	10.2361	85.0
OG0005925_1rr_1.inclade1.ortho1.pos12	62	17.6974	82.8
OG0005926_1rr_1.unrooted-ortho.pos12	40	7.8684	90.2
OG0005928_1rr_1.inclade1.ortho1.pos12	61	3.3724	87.5
OG0005930_1rr_1.inclade1.ortho1.pos12	69	12.6249	80.1
OG0005935_1rr_1.inclade1.ortho1.pos12	60	4.4018	89.3
OG0005939_1rr_1.inclade1.ortho1.pos12	60	2.0375	77.8
OG0005940_1rr_1.inclade1.ortho1.pos12	64	3.8161	83.1
OG0005942_1rr_1.inclade1.ortho1.pos12	69	11.2109	86.7
OG0005943_1rr_1.inclade1.ortho1.pos12	35	8.3297	87.4
OG0005947_1rr_1.inclade1.ortho1.pos12	58	3.9905	82.9
OG0005957_1rr_1.inclade1.ortho1.pos12	63	5.7264	78.6
OG0005958_1rr_1.inclade1.ortho2.pos12	28	3.0255	88.1
OG0005963_1rr_1.inclade1.ortho1.pos12	29	0.8519	85.0
OG0005963_1rr_1.inclade1.ortho2.pos12	47	1.3943	81.3
OG0005964_1rr_1.unrooted-ortho.pos12	61	8.1656	86.1
OG0005971_1rr_1.inclade1.ortho1.pos12	32	3.0238	80.9
OG0005971_1rr_1.inclade1.ortho2.pos12	38	4.8029	83.9
OG0005974_1rr_1.inclade1.ortho1.pos12	75	9.9870	90.1
OG0005976_1rr_1.inclade1.ortho1.pos12	78	4.5212	82.6
OG0005977_1rr_1.inclade1.ortho1.pos12	71	14.7501	90.9
OG0005979_1rr_1.inclade1.ortho1.pos12	61	2.1742	81.8
OG0005991_1rr_1.inclade1.ortho1.pos12	53	10.4635	74.7
OG0005992_1rr_1.inclade1.ortho1.pos12	79	12.4056	90.8
OG0005998_1rr_1.inclade1.ortho1.pos12	23	7.2767	81.8
OG0006004_1rr_1.inclade1.ortho1.pos12	58	11.6930	85.5
OG0006013_1rr_1.inclade1.ortho1.pos12	81	8.8882	82.0
OG0006024_1rr_1.inclade1.ortho1.pos12	43	7.3563	87.9
OG0006026_1rr_1.inclade1.ortho1.pos12	56	2.0195	68.7
OG0006026_1rr_1.inclade1.ortho2.pos12	24	0.6393	72.6
OG0006032_1rr_1.inclade1.ortho1.pos12	72	12.1777	84.9
OG0006033_1rr_1.inclade1.ortho1.pos12	77	8.1371	81.5
OG0006037_1rr_1.inclade1.ortho1.pos12	45	6.4240	83.9
OG0006044_1rr_1.inclade1.ortho1.pos12	58	6.2480	85.0
OG0006045_1rr_1.inclade1.ortho1.pos12	58	3.5399	76.0
OG0006051_1rr_1.inclade1.ortho1.pos12	67	4.3442	84.8
OG0006056_1rr_1.inclade1.ortho1.pos12	22	2.8914	74.6
OG0006056_1rr_1.inclade1.ortho2.pos12	49	7.0246	81.3
OG0006062_1rr_1.inclade1.ortho2.pos12	26	2.1890	86.0
OG0006064_1rr_1.inclade1.ortho1.pos12	73	10.2918	84.9
OG0006065_1rr_1.inclade1.ortho1.pos12	55	6.0640	82.3
OG0006074_1rr_1.inclade1.ortho1.pos12	47	7.7686	78.1
OG0006074_1rr_1.inclade1.ortho2.pos12	30	2.5830	85.8
OG0006076_1rr_1.inclade1.ortho1.pos12	66	13.7835	87.3
OG0006077_1rr_1.inclade1.ortho1.pos12	53	1.5454	77.8
OG0006082_1rr_1.inclade1.ortho1.pos12	58	12.1131	81.1
OG0006086_1rr_1.inclade1.ortho1.pos12	69	12.8285	83.5
OG0006091_1rr_1.inclade1.ortho1.pos12	65	5.7865	84.6
OG0006102_1rr_1.inclade1.ortho1.pos12	78	4.7423	79.8
OG0006104_1rr_1.inclade1.ortho1.pos12	50	5.3994	80.8
OG0006107_1rr_1.inclade1.ortho1.pos12	51	11.0311	81.0
OG0006112_1rr_1.inclade1.ortho1.pos12	60	8.6525	85.9
OG0006118_1rr_1.inclade1.ortho1.pos12	59	8.5539	78.8
OG0006119_1rr_1.inclade1.ortho1.pos12	55	4.5469	85.1
OG0006124_1rr_1.inclade1.ortho1.pos12	62	5.5895	84.0
OG0006125_1rr_1.inclade1.ortho1.pos12	53	4.5538	80.2
OG0006126_1rr_1.inclade1.ortho1.pos12	63	3.6229	77.3
OG0006128_1rr_1.inclade1.ortho1.pos12	51	7.5457	79.6
OG0006130_1rr_1.unrooted-ortho.pos12	42	8.7326	84.8
OG0006132_1rr_1.unrooted-ortho.pos12	43	10.2488	84.8
OG0006134_1rr_1.inclade1.ortho1.pos12	40	10.6373	86.3
OG0006134_1rr_1.inclade1.ortho2.pos12	31	4.1596	82.2
OG0006137_1rr_1.inclade1.ortho2.pos12	23	0.2936	73.4
OG0006143_1rr_1.inclade1.ortho1.pos12	64	7.2377	86.0
OG0006144_1rr_1.inclade1.ortho2.pos12	30	5.6831	84.8
OG0006146_1rr_1.inclade1.ortho2.pos12	23	0.5326	65.3
OG0006149_1rr_1.inclade1.ortho1.pos12	67	12.9256	88.4
OG0006153_1rr_1.inclade1.ortho1.pos12	74	5.1487	81.5
OG0006154_1rr_1.inclade1.ortho1.pos12	76	8.4803	84.6
OG0006157_1rr_1.inclade1.ortho1.pos12	68	6.3876	84.7
OG0006160_1rr_1.inclade1.ortho2.pos12	59	3.6796	76.0
OG0006164_1rr_1.inclade1.ortho1.pos12	34	1.4088	81.3
OG0006167_1rr_1.inclade1.ortho1.pos12	70	7.8656	89.2
OG0006169_1rr_1.inclade1.ortho1.pos12	38	5.5203	89.8
OG0006174_1rr_1.inclade1.ortho1.pos12	22	5.9146	84.1
OG0006177_2rr_1.unrooted-ortho.pos12	38	6.6688	85.2
OG0006179_1rr_1.inclade1.ortho1.pos12	55	4.2137	76.9
OG0006179_1rr_1.inclade1.ortho2.pos12	21	1.7983	78.9
OG0006181_1rr_1.inclade1.ortho1.pos12	23	2.4182	74.5
OG0006181_1rr_1.inclade1.ortho2.pos12	52	7.9881	77.1
OG0006183_1rr_1.inclade1.ortho2.pos12	23	1.7417	74.3
OG0006185_1rr_1.inclade1.ortho2.pos12	34	1.4876	89.0
OG0006192_1rr_1.inclade1.ortho1.pos12	83	3.0069	80.6
OG0006198_1rr_1.inclade1.ortho1.pos12	25	3.1069	89.5
OG0006198_1rr_1.inclade1.ortho2.pos12	49	4.3154	79.4
OG0006200_1rr_1.inclade1.ortho1.pos12	21	0.4838	72.2
OG0006200_1rr_1.inclade1.ortho2.pos12	46	4.2899	80.5
OG0006203_1rr_1.inclade1.ortho1.pos12	75	9.4145	87.4
OG0006205_1rr_1.inclade1.ortho1.pos12	46	7.7722	84.5
OG0006206_1rr_1.inclade1.ortho1.pos12	76	3.5684	82.1
OG0006208_1rr_1.inclade1.ortho1.pos12	50	1.9773	74.2
OG0006209_1rr_1.inclade1.ortho1.pos12	67	7.3796	84.7
OG0006211_1rr_1.inclade1.ortho1.pos12	61	5.7778	79.3
OG0006218_1rr_1.inclade1.ortho2.pos12	29	4.6755	71.0
OG0006224_1rr_1.unrooted-ortho.pos12	56	12.0718	89.5
OG0006227_1rr_1.inclade1.ortho1.pos12	70	6.6677	87.6
OG0006228_1rr_1.inclade1.ortho1.pos12	37	10.5876	88.2
OG0006230_1rr_1.inclade1.ortho1.pos12	46	11.0015	84.4
OG0006231_1rr_1.inclade1.ortho1.pos12	65	9.4098	84.4
OG0006243_1rr_1.inclade1.ortho1.pos12	66	11.6405	88.3
OG0006244_1rr_1.inclade1.ortho1.pos12	23	3.4122	69.9
OG0006244_1rr_1.inclade1.ortho2.pos12	41	12.2992	77.5
OG0006245_1rr_1.inclade1.ortho1.pos12	61	6.9910	82.5
OG0006247_1rr_1.inclade1.ortho2.pos12	31	1.7976	78.8
OG0006250_1rr_1.inclade1.ortho1.pos12	56	3.9470	79.4
OG0006250_1rr_1.inclade1.ortho2.pos12	21	0.7851	85.1
OG0006258_1rr_1.inclade1.ortho1.pos12	73	9.9738	86.4
OG0006262_1rr_1.inclade1.ortho1.pos12	52	8.1185	87.1
OG0006266_1rr_1.inclade1.ortho1.pos12	61	6.8604	84.1
OG0006271_1rr_1.inclade1.ortho2.pos12	31	3.5269	87.9
OG0006272_1rr_1.inclade1.ortho1.pos12	59	9.2914	79.5
OG0006279_1rr_1.inclade1.ortho1.pos12	42	3.2673	77.2
OG0006281_1rr_1.inclade1.ortho2.pos12	31	2.3152	83.2
OG0006292_1rr_1.inclade1.ortho1.pos12	43	5.2072	75.7
OG0006292_1rr_1.inclade1.ortho2.pos12	32	2.8385	85.1
OG0006297_1rr_1.inclade1.ortho1.pos12	46	4.7474	74.4
OG0006307_1rr_1.inclade1.ortho1.pos12	23	1.2020	90.2
OG0006307_1rr_1.inclade1.ortho2.pos12	52	2.9471	89.3
OG0006309_1rr_1.inclade1.ortho1.pos12	29	3.4813	82.7
OG0006309_1rr_1.inclade1.ortho2.pos12	37	4.1084	79.5
OG0006310_1rr_1.inclade1.ortho1.pos12	72	9.6964	84.6
OG0006311_1rr_1.inclade1.ortho1.pos12	45	5.3817	90.1
OG0006328_1rr_1.inclade1.ortho1.pos12	63	9.3179	86.9
OG0006329_1rr_1.inclade1.ortho1.pos12	22	0.1382	72.6
OG0006329_1rr_1.inclade1.ortho2.pos12	59	1.5123	68.4
OG0006332_1rr_1.inclade1.ortho1.pos12	56	9.1027	72.1
OG0006332_1rr_1.inclade1.ortho2.pos12	22	4.0888	81.4
OG0006334_1rr_1.inclade1.ortho1.pos12	61	6.1492	87.8
OG0006335_1rr_1.inclade1.ortho1.pos12	23	1.4148	86.0
OG0006343_1rr_1.inclade1.ortho1.pos12	43	3.5057	85.5
OG0006345_1rr_1.inclade1.ortho1.pos12	75	10.9194	85.4
OG0006351_1rr_1.inclade1.ortho1.pos12	48	9.1591	81.0
OG0006353_1rr_1.inclade1.ortho1.pos12	54	11.6835	80.1
OG0006362_1rr_1.inclade1.ortho1.pos12	67	4.7700	83.0
OG0006363_1rr_1.inclade1.ortho1.pos12	54	3.1236	80.1
OG0006364_1rr_1.inclade1.ortho1.pos12	51	4.5878	84.4
OG0006368_1rr_1.inclade1.ortho2.pos12	26	3.7686	82.9
OG0006369_1rr_1.inclade1.ortho1.pos12	51	11.7280	84.7
OG0006373_1rr_1.inclade1.ortho1.pos12	73	8.6405	91.9
OG0006378_1rr_1.inclade1.ortho2.pos12	22	1.6631	76.8
OG0006380_1rr_1.inclade1.ortho1.pos12	63	5.2291	88.3
OG0006381_1rr_1.inclade1.ortho1.pos12	70	8.2487	85.4
OG0006382_1rr_1.inclade1.ortho1.pos12	77	8.7202	71.1
OG0006383_1rr_1.inclade1.ortho1.pos12	71	0.6263	71.7
OG0006388_1rr_1.inclade1.ortho1.pos12	50	3.8351	83.4
OG0006392_1rr_1.inclade1.ortho1.pos12	32	4.5890	86.2
OG0006395_1rr_1.inclade1.ortho1.pos12	41	8.3940	81.5
OG0006395_1rr_1.inclade1.ortho2.pos12	31	2.5680	84.1
OG0006401_2rr_1.unrooted-ortho.pos12	30	6.2386	80.5
OG0006402_1rr_1.inclade1.ortho1.pos12	39	2.8333	80.9
OG0006403_1rr_1.inclade1.ortho1.pos12	35	6.2938	86.3
OG0006408_1rr_1.inclade1.ortho1.pos12	80	8.9242	84.8
OG0006409_1rr_1.unrooted-ortho.pos12	51	11.6341	88.0
OG0006411_1rr_1.inclade1.ortho1.pos12	42	4.6371	86.8
OG0006411_1rr_1.inclade1.ortho2.pos12	32	1.5679	84.0
OG0006412_1rr_1.inclade1.ortho1.pos12	79	18.6245	84.6
OG0006415_1rr_1.inclade1.ortho1.pos12	28	4.0587	86.8
OG0006420_1rr_1.inclade1.ortho1.pos12	30	5.3747	83.1
OG0006423_1rr_1.inclade1.ortho1.pos12	41	15.7982	84.3
OG0006425_1rr_1.inclade1.ortho1.pos12	31	4.9521	87.3
OG0006430_1rr_1.unrooted-ortho.pos12	76	15.5628	88.2
OG0006434_1rr_1.unrooted-ortho.pos12	23	22.1647	71.1
OG0006436_1rr_1.inclade1.ortho1.pos12	53	1.6207	73.5
OG0006441_1rr_1.inclade1.ortho1.pos12	27	12.4252	82.3
OG0006442_1rr_1.inclade1.ortho1.pos12	28	17.3986	69.4
OG0006445_1rr_1.inclade1.ortho1.pos12	51	3.2622	85.9
OG0006446_1rr_1.inclade1.ortho1.pos12	21	3.7873	86.9
OG0006450_1rr_1.inclade1.ortho1.pos12	54	5.7291	86.2
OG0006451_1rr_1.inclade1.ortho1.pos12	44	12.4936	78.5
OG0006453_1rr_1.inclade1.ortho1.pos12	78	5.4080	78.0
OG0006455_1rr_1.inclade1.ortho1.pos12	60	7.0311	88.5
OG0006457_1rr_1.inclade1.ortho1.pos12	76	7.8835	85.0
OG0006460_1rr_1.inclade1.ortho1.pos12	43	10.8004	78.5
OG0006463_1rr_1.inclade1.ortho1.pos12	48	9.4844	83.3
OG0006471_1rr_1.inclade1.ortho2.pos12	34	5.3234	85.5
OG0006474_1rr_1.inclade1.ortho1.pos12	39	8.2587	77.1
OG0006475_1rr_1.inclade1.ortho1.pos12	81	5.3392	80.1
OG0006481_1rr_1.inclade1.ortho1.pos12	81	3.4970	80.4
OG0006482_1rr_1.inclade1.ortho1.pos12	70	8.6738	79.0
OG0006483_1rr_1.inclade1.ortho1.pos12	60	5.5058	86.0
OG0006488_1rr_1.inclade1.ortho1.pos12	72	11.1411	89.7
OG0006492_1rr_1.inclade1.ortho1.pos12	46	6.6940	84.7
OG0006492_1rr_1.inclade1.ortho2.pos12	26	2.5392	73.4
OG0006494_1rr_1.inclade1.ortho1.pos12	22	4.5370	87.8
OG0006502_1rr_1.inclade1.ortho1.pos12	52	10.7766	85.9
OG0006503_1rr_1.inclade1.ortho1.pos12	68	11.8384	86.3
OG0006505_1rr_1.inclade1.ortho1.pos12	54	6.7616	86.6
OG0006505_1rr_1.inclade1.ortho2.pos12	21	3.0285	87.7
OG0006507_1rr_1.inclade1.ortho1.pos12	56	2.1124	83.4
OG0006508_1rr_1.inclade1.ortho1.pos12	73	8.2556	81.3
OG0006512_1rr_1.inclade1.ortho1.pos12	61	4.4364	84.7
OG0006515_1rr_1.inclade1.ortho1.pos12	52	3.1690	80.6
OG0006519_1rr_1.inclade1.ortho1.pos12	59	8.4516	79.2
OG0006522_2rr_1.unrooted-ortho.pos12	41	10.4759	80.1
OG0006523_1rr_1.inclade1.ortho1.pos12	22	5.3822	92.4
OG0006526_1rr_1.inclade1.ortho1.pos12	60	9.5203	79.6
OG0006528_1rr_1.inclade1.ortho1.pos12	62	8.6191	90.0
OG0006533_1rr_1.inclade1.ortho1.pos12	51	6.4695	85.4
OG0006534_1rr_1.inclade1.ortho1.pos12	21	0.7765	85.1
OG0006537_1rr_1.inclade1.ortho2.pos12	31	1.1435	82.2
OG0006540_1rr_1.inclade1.ortho1.pos12	55	6.4421	91.4
OG0006542_1rr_1.inclade1.ortho1.pos12	31	10.5200	76.6
OG0006546_1rr_1.inclade1.ortho1.pos12	77	7.3115	76.8
OG0006547_1rr_1.inclade1.ortho1.pos12	68	10.5810	91.7
OG0006555_1rr_1.inclade1.ortho1.pos12	55	5.8123	85.7
OG0006557_1rr_1.inclade1.ortho1.pos12	32	3.0071	84.0
OG0006557_1rr_1.inclade1.ortho2.pos12	42	5.5172	84.3
OG0006558_1rr_1.inclade1.ortho1.pos12	53	2.8338	89.7
OG0006563_1rr_1.inclade1.ortho1.pos12	64	3.1120	83.1
OG0006564_1rr_1.unrooted-ortho.pos12	65	7.9167	85.5
OG0006566_1rr_1.inclade1.ortho1.pos12	65	3.2344	84.9
OG0006567_1rr_1.inclade1.ortho1.pos12	45	9.9004	88.3
OG0006568_1rr_1.inclade1.ortho1.pos12	62	7.6318	84.5
OG0006580_1rr_1.inclade1.ortho1.pos12	43	2.9011	78.5
OG0006582_1rr_1.inclade1.ortho1.pos12	52	4.2453	76.4
OG0006582_1rr_1.inclade1.ortho2.pos12	29	2.4207	82.4
OG0006598_1rr_1.inclade1.ortho1.pos12	52	10.0471	85.5
OG0006600_1rr_1.unrooted-ortho.pos12	47	12.2225	82.1
OG0006604_1rr_1.inclade1.ortho1.pos12	35	15.6445	76.2
OG0006607_1rr_1.inclade1.ortho1.pos12	42	9.4891	87.7
OG0006609_1rr_1.inclade1.ortho1.pos12	56	6.9308	81.6
OG0006613_1rr_1.inclade1.ortho1.pos12	61	10.0328	83.2
OG0006626_1rr_1.unrooted-ortho.pos12	46	9.3020	94.4
OG0006627_1rr_1.inclade1.ortho1.pos12	51	10.9510	82.3
OG0006640_1rr_1.inclade1.ortho1.pos12	65	2.4112	79.2
OG0006645_1rr_1.inclade1.ortho1.pos12	57	9.4762	80.9
OG0006654_1rr_1.inclade1.ortho1.pos12	72	9.2591	87.7
OG0006657_1rr_1.inclade1.ortho2.pos12	22	4.0208	92.5
OG0006658_1rr_1.inclade1.ortho1.pos12	72	11.7491	81.4
OG0006659_1rr_1.inclade1.ortho1.pos12	55	4.6867	80.8
OG0006661_1rr_1.inclade1.ortho1.pos12	66	3.7987	86.1
OG0006664_1rr_1.unrooted-ortho.pos12	43	2.1654	75.7
OG0006665_1rr_1.inclade1.ortho2.pos12	26	3.4162	89.9
OG0006668_1rr_1.inclade1.ortho1.pos12	61	6.3181	81.1
OG0006672_1rr_1.inclade1.ortho1.pos12	60	12.0285	91.5
OG0006674_1rr_1.inclade1.ortho1.pos12	22	1.4417	86.5
OG0006675_1rr_1.inclade1.ortho1.pos12	69	12.7231	86.3
OG0006676_1rr_1.inclade1.ortho1.pos12	73	9.1057	82.3
OG0006679_1rr_1.inclade1.ortho1.pos12	41	4.5071	86.6
OG0006679_1rr_1.inclade1.ortho2.pos12	24	1.2449	82.5
