locus	num_taxa	tree_length	mean_bootstrap_support
OGcluster_6165_1	17	2.2031	68.5
OGcluster_6169_0	48	11.4715	67.8
OGcluster_616_0	46	10.0902	78.9
OGcluster_6170_0	48	5.1354	72.2
OGcluster_6172_1	48	5.6973	60.4
OGcluster_6173_0	46	9.9369	75.7
OGcluster_6174_1	44	6.5002	67.7
OGcluster_6175_1	47	17.8078	69.5
OGcluster_6177_0	18	6.0261	79.2
OGcluster_6179_0	48	11.4034	72.4
OGcluster_6180_1	17	25.1703	70.0
OGcluster_6181_0	38	3.7248	77.8
OGcluster_6185_0	41	7.8217	77.8
OGcluster_6186_0	29	8.4198	78.5
OGcluster_6187_0	22	3.7967	73.8
OGcluster_6188_0	38	11.5519	64.6
OGcluster_6189_1	40	6.4003	76.8
OGcluster_6192_1	42	8.3995	79.2
OGcluster_6193_0	32	8.7498	83.5
OGcluster_6195_0	24	7.0696	72.3
OGcluster_6197_0	24	4.4538	77.1
OGcluster_6198_1	45	9.1039	61.9
OGcluster_619_0	35	9.7504	75.3
OGcluster_619_1	23	2.3734	92.5
OGcluster_61_0	19	2.1454	87.2
OGcluster_61_1	23	0.8602	84.2
OGcluster_61_2	20	1.0009	82.5
OGcluster_61_3	30	2.9225	78.6
OGcluster_6201_0	42	9.7116	52.6
OGcluster_6202_0	26	3.8291	54.5
OGcluster_6204_0	21	0.6358	85.4
OGcluster_6206_0	38	7.4841	76.9
OGcluster_6208_0	33	3.8397	88.5
OGcluster_6209_0	18	1.8298	80.1
OGcluster_620_0	20	1.9489	73.4
OGcluster_620_1	19	1.7458	61.4
OGcluster_6210_0	42	12.3134	78.1
OGcluster_6213_1	44	6.1188	73.9
OGcluster_6214_0	25	9.7433	68.3
OGcluster_6216_1	43	6.9911	57.6
OGcluster_6217_0	17	0.8367	82.3
OGcluster_6219_0	36	7.3348	77.7
OGcluster_6222_0	46	16.2070	68.7
OGcluster_6223_1	33	7.0131	70.7
OGcluster_6224_0	26	12.0042	76.1
OGcluster_622_0	23	1.4060	95.5
OGcluster_6230_1	47	5.9669	52.7
OGcluster_6231_0	45	6.5607	47.5
OGcluster_6233_1	43	12.2210	63.3
OGcluster_6234_1	46	10.3783	78.0
OGcluster_6235_0	23	1.0662	65.2
OGcluster_6236_0	26	4.9281	68.8
OGcluster_6237_1	43	9.3110	59.5
OGcluster_6240_1	47	10.7981	75.2
OGcluster_6241_0	44	7.2042	65.1
OGcluster_6242_0	21	12.8591	55.8
OGcluster_6244_0	37	8.3949	74.9
OGcluster_6251_0	34	3.7553	55.7
OGcluster_6256_1	27	5.0957	69.3
OGcluster_6258_0	31	3.8798	70.7
OGcluster_6260_1	45	5.2116	74.7
OGcluster_6261_0	24	2.7041	91.5
OGcluster_6264_1	45	7.7048	62.8
OGcluster_6265_0	44	7.6722	84.6
OGcluster_6266_0	27	5.5180	59.9
OGcluster_6267_1	47	7.6650	78.8
OGcluster_6268_0	48	7.6313	51.2
OGcluster_6269_0	35	6.5256	70.3
OGcluster_626_0	18	2.5582	63.9
OGcluster_6272_1	40	10.7331	80.9
OGcluster_6273_1	48	25.0332	62.0
OGcluster_6275_0	27	7.0224	49.4
OGcluster_6276_0	21	0.8396	73.8
OGcluster_6281_0	46	5.9638	68.9
OGcluster_6282_0	31	9.8046	81.0
OGcluster_6283_0	47	3.8758	71.3
OGcluster_6284_0	46	11.9350	63.2
OGcluster_6285_0	19	0.5118	61.7
OGcluster_6287_1	41	7.9724	65.3
OGcluster_6288_0	41	6.0286	80.3
OGcluster_6290_0	49	7.8599	66.6
OGcluster_6291_0	21	2.0957	88.9
OGcluster_6293_1	48	6.7785	55.7
OGcluster_6294_0	48	15.0701	69.6
OGcluster_6295_0	27	11.7971	45.5
OGcluster_6296_0	47	10.4998	69.4
OGcluster_6297_0	34	13.3544	66.7
OGcluster_6299_0	38	10.7321	71.3
OGcluster_62_0	25	2.2627	81.9
OGcluster_62_1	18	4.4323	82.3
OGcluster_62_2	18	2.0068	71.5
OGcluster_62_3	17	6.7631	69.2
OGcluster_6301_0	41	4.9779	63.9
OGcluster_6302_0	32	5.2432	86.4
OGcluster_6304_1	43	16.0696	74.3
OGcluster_6308_0	22	0.7296	89.5
OGcluster_6308_1	18	6.4222	61.3
OGcluster_6309_1	47	25.7608	72.9
OGcluster_6310_0	36	6.9077	71.0
OGcluster_6311_1	37	8.1094	83.8
OGcluster_6312_0	43	8.3513	55.1
OGcluster_6313_0	25	13.3627	51.8
OGcluster_6314_1	30	12.9653	59.9
OGcluster_6319_0	20	0.6681	61.9
OGcluster_631_0	21	0.5882	78.1
OGcluster_6320_0	30	5.5625	78.8
OGcluster_6321_0	45	4.5732	57.3
OGcluster_6323_0	43	19.0973	71.6
OGcluster_6325_1	49	34.3026	70.1
OGcluster_6326_0	39	6.7301	74.5
OGcluster_6327_0	47	7.6666	61.5
OGcluster_6328_0	24	1.1275	79.7
OGcluster_632_0	21	2.7289	88.7
OGcluster_6330_0	46	5.7096	78.5
OGcluster_6335_1	41	13.1704	66.7
OGcluster_6336_0	32	4.0062	66.2
OGcluster_6338_1	48	11.7547	71.4
OGcluster_6340_0	36	2.5238	66.9
OGcluster_6341_0	27	6.0515	66.4
OGcluster_6342_0	47	11.1347	67.0
OGcluster_6343_1	48	7.6562	75.4
OGcluster_6344_0	47	11.0901	74.0
OGcluster_6347_0	45	10.3892	54.9
OGcluster_634_0	24	2.4268	39.5
OGcluster_6350_0	32	5.5126	56.1
OGcluster_6352_0	34	9.7449	76.2
OGcluster_6353_1	47	5.8419	77.2
OGcluster_6354_0	31	5.7474	75.6
OGcluster_6355_1	46	9.4660	55.4
OGcluster_6357_0	37	11.2899	77.2
OGcluster_6359_0	41	18.6507	55.3
OGcluster_6363_0	48	22.5226	56.1
OGcluster_6364_0	22	1.0043	76.9
OGcluster_6365_1	44	4.3599	69.5
OGcluster_6367_1	47	17.4926	70.0
OGcluster_6368_0	49	6.2819	77.6
OGcluster_6370_0	37	6.0821	74.1
OGcluster_6371_1	44	10.0693	64.5
OGcluster_6372_1	25	5.9594	56.2
OGcluster_6375_0	48	7.0245	69.0
OGcluster_6376_1	51	14.4955	65.8
OGcluster_6377_0	32	4.9721	83.3
OGcluster_6379_1	48	7.1223	65.8
OGcluster_637_0	22	4.8548	36.2
OGcluster_6380_0	45	6.5959	70.7
OGcluster_6382_1	33	5.6571	77.6
OGcluster_6383_1	48	8.3453	60.5
OGcluster_6384_0	25	6.5356	58.6
OGcluster_6385_1	49	17.9631	61.2
OGcluster_6386_0	28	2.0197	77.2
OGcluster_6387_1	44	17.1353	58.9
OGcluster_6390_0	35	11.2920	57.3
OGcluster_6391_0	41	7.3690	77.4
OGcluster_6392_0	28	12.1766	73.8
OGcluster_6394_1	38	6.9248	73.5
OGcluster_6395_0	39	12.4611	76.1
OGcluster_6396_0	34	1.8821	61.6
OGcluster_6398_0	18	7.9404	62.4
OGcluster_639_0	45	3.4441	75.0
OGcluster_639_1	22	1.2115	87.7
OGcluster_63_0	18	0.8068	85.1
OGcluster_63_1	34	5.7502	65.1
OGcluster_6400_0	41	4.6720	67.7
OGcluster_6401_1	25	8.1194	75.5
OGcluster_6402_0	37	8.7402	64.6
OGcluster_6403_1	47	22.9735	69.3
OGcluster_6405_1	34	8.2411	60.3
OGcluster_6406_1	46	5.2746	61.1
OGcluster_6409_1	27	4.9628	84.4
OGcluster_6410_1	25	2.5449	78.0
OGcluster_6414_0	26	4.0726	69.7
OGcluster_6416_1	45	10.7215	76.2
OGcluster_6417_0	17	5.3754	66.1
OGcluster_6418_0	45	4.3418	70.1
OGcluster_6419_0	42	6.2603	66.0
OGcluster_6421_0	38	13.0688	54.5
OGcluster_6423_0	47	8.5105	82.8
OGcluster_6424_1	50	10.8362	68.6
OGcluster_6425_1	48	7.1954	67.0
OGcluster_6426_0	33	8.8856	78.8
OGcluster_6427_1	41	6.7514	66.6
OGcluster_6428_0	20	0.3987	79.4
OGcluster_6428_1	17	6.6745	37.5
OGcluster_6429_0	26	1.3942	77.4
OGcluster_642_0	43	4.7950	76.3
OGcluster_642_1	22	0.9595	83.3
OGcluster_642_2	21	5.8954	80.1
OGcluster_6430_1	49	9.6080	76.2
OGcluster_6432_1	34	5.4011	69.5
OGcluster_6433_0	29	1.2717	82.8
OGcluster_6434_0	34	6.4101	60.2
OGcluster_6435_1	41	8.5981	79.7
OGcluster_6437_0	49	6.3028	73.2
OGcluster_6438_0	39	13.1467	65.9
OGcluster_6439_0	21	0.6073	75.2
OGcluster_6439_1	18	2.4984	71.3
OGcluster_6443_1	38	4.7184	79.4
OGcluster_6444_0	25	2.2690	80.3
OGcluster_6447_1	36	7.0360	71.8
OGcluster_6448_0	44	7.7413	72.2
OGcluster_6451_0	48	11.5751	77.6
OGcluster_6453_0	43	9.1063	72.9
OGcluster_6454_0	37	4.9024	80.0
OGcluster_6455_1	45	16.7850	60.6
OGcluster_6456_0	22	3.8612	72.5
OGcluster_6458_0	24	3.7097	67.0
OGcluster_6459_0	45	10.8126	68.5
OGcluster_6460_1	46	12.4868	81.2
OGcluster_6462_1	34	10.4276	54.2
OGcluster_6463_0	44	14.1677	75.8
OGcluster_6464_1	44	13.8725	57.4
OGcluster_6465_1	41	11.7532	70.8
OGcluster_6466_0	18	2.8654	74.1
OGcluster_6466_1	21	0.3987	82.7
OGcluster_6469_0	32	2.7337	75.1
OGcluster_6470_0	41	11.9175	46.1
OGcluster_6471_1	47	17.3945	65.3
OGcluster_6472_0	29	6.8885	49.3
OGcluster_6474_1	47	10.5132	78.6
OGcluster_6475_1	50	13.0238	65.3
OGcluster_6477_1	42	17.5498	65.5
OGcluster_6479_0	38	11.4785	67.0
OGcluster_6480_1	48	4.0000	58.2
OGcluster_6481_1	46	7.5016	50.9
OGcluster_6482_1	40	8.5918	65.3
OGcluster_6483_0	47	6.3114	70.8
OGcluster_6484_1	32	4.1298	58.6
OGcluster_6485_1	51	11.2465	63.6
OGcluster_6486_0	40	8.5405	63.2
OGcluster_6488_0	49	10.3583	69.0
OGcluster_6489_0	17	8.4985	63.7
OGcluster_648_0	39	2.6479	84.6
OGcluster_648_1	34	3.1530	84.5
OGcluster_6490_0	40	9.6414	74.9
OGcluster_6491_0	44	3.8706	66.8
OGcluster_6492_1	45	4.5599	69.5
OGcluster_6493_0	46	7.6175	76.6
OGcluster_6494_0	48	7.1249	81.1
OGcluster_6496_1	47	10.9979	82.6
OGcluster_6497_0	47	11.8578	77.1
OGcluster_6498_0	26	7.0569	72.6
OGcluster_64_0	31	1.7785	76.6
OGcluster_64_1	27	5.6604	71.9
OGcluster_64_2	35	4.2438	63.8
OGcluster_6500_0	27	8.7388	74.5
OGcluster_6501_1	46	9.6465	77.1
OGcluster_6503_0	25	1.4029	61.8
OGcluster_6504_0	24	3.6991	79.6
OGcluster_6505_0	47	13.7908	61.0
OGcluster_6508_1	44	12.3569	72.2
OGcluster_6510_0	36	3.6637	66.0
OGcluster_6515_0	17	12.8543	54.6
OGcluster_6517_1	45	8.7044	60.4
OGcluster_6519_0	42	7.4621	78.2
OGcluster_6521_1	37	5.8464	74.1
OGcluster_6522_0	30	1.4448	82.7
OGcluster_6523_0	44	8.2433	78.4
OGcluster_6525_0	41	13.9369	75.7
OGcluster_6527_0	25	4.1188	87.8
OGcluster_6528_0	36	8.7142	79.4
OGcluster_6529_0	39	3.1822	70.9
OGcluster_6530_0	18	4.3801	39.0
OGcluster_6532_0	44	12.5546	58.9
OGcluster_6533_0	40	8.0396	65.6
OGcluster_6534_0	34	11.1662	72.7
OGcluster_6535_1	38	6.0790	76.1
OGcluster_6536_0	33	7.6966	53.8
OGcluster_6537_0	26	6.2128	70.6
OGcluster_6537_1	19	3.6972	71.8
OGcluster_6538_1	44	11.2476	66.0
OGcluster_6539_0	27	10.8741	72.8
OGcluster_6540_0	36	5.2899	77.4
OGcluster_6541_1	38	7.9791	52.7
OGcluster_6542_0	39	11.8629	78.3
OGcluster_6544_0	23	1.3208	79.1
OGcluster_6546_0	32	7.5111	81.3
OGcluster_6547_0	41	17.5933	76.3
OGcluster_6548_0	45	6.7313	51.7
OGcluster_6550_1	48	12.1074	51.7
OGcluster_6551_0	34	8.0664	66.4
OGcluster_6552_1	44	12.5735	79.2
OGcluster_6553_0	49	5.4453	60.5
OGcluster_6554_0	17	1.2635	49.6
OGcluster_6556_1	43	8.1800	55.3
OGcluster_6558_1	43	11.6508	65.9
OGcluster_6559_1	46	7.7398	68.0
OGcluster_6560_1	46	11.9295	62.5
OGcluster_6561_1	45	6.2398	71.9
OGcluster_6562_0	40	6.1865	53.0
OGcluster_6564_1	39	14.6900	44.5
OGcluster_6565_0	22	2.5075	88.8
OGcluster_6567_0	35	10.2529	70.5
OGcluster_6569_1	47	34.3530	76.5
OGcluster_656_0	48	6.5775	79.0
OGcluster_656_1	22	0.6928	89.5
OGcluster_656_2	34	5.3570	80.1
OGcluster_6570_0	25	8.8715	73.5
OGcluster_6571_0	44	8.9359	64.5
OGcluster_6572_1	25	9.4327	81.7
OGcluster_6573_0	26	3.3297	74.1
OGcluster_6574_1	46	6.8410	64.2
OGcluster_6575_0	29	1.6538	85.0
OGcluster_6576_1	37	9.5770	70.7
OGcluster_6578_1	43	5.9239	72.8
OGcluster_6579_0	44	10.8915	83.0
OGcluster_657_0	20	0.6442	91.7
OGcluster_6580_0	45	6.3558	47.7
OGcluster_6581_1	40	5.9858	83.4
OGcluster_6582_0	21	0.7129	85.3
OGcluster_6584_0	44	10.1361	82.2
OGcluster_6588_1	38	12.4141	66.7
OGcluster_658_0	19	8.9086	81.2
OGcluster_6590_0	48	21.2699	59.0
OGcluster_6591_1	46	11.3368	78.2
OGcluster_6592_0	33	4.8948	70.3
OGcluster_6593_0	19	23.8059	54.7
OGcluster_6595_1	43	8.3468	68.9
OGcluster_6597_0	38	3.5978	68.1
OGcluster_6598_0	23	12.7779	62.6
OGcluster_6599_1	31	7.0980	63.2
OGcluster_659_0	22	0.7119	82.2
OGcluster_65_0	27	3.3852	74.8
OGcluster_6602_0	18	3.4789	74.7
OGcluster_6603_0	47	9.9656	67.0
OGcluster_6604_0	28	4.3813	62.9
OGcluster_6605_0	44	17.7462	60.1
OGcluster_6606_1	50	10.3411	55.2
OGcluster_6607_0	17	2.7409	54.8
OGcluster_6607_1	18	5.4785	67.9
OGcluster_6608_0	27	7.1614	63.7
OGcluster_660_0	48	7.1767	58.3
OGcluster_660_1	48	6.6780	68.6
OGcluster_6610_1	47	16.1838	63.2
OGcluster_6612_1	48	7.9206	66.6
OGcluster_6613_0	46	4.7930	72.1
OGcluster_6616_0	33	10.2372	66.9
OGcluster_6617_0	31	8.8736	61.4
OGcluster_6618_0	24	2.5026	74.1
OGcluster_661_0	40	2.4902	80.0
OGcluster_6621_1	23	5.4566	84.5
OGcluster_6622_0	20	0.9274	76.6
OGcluster_6623_0	46	9.4630	64.0
OGcluster_6624_0	36	11.6990	80.0
OGcluster_6625_0	21	1.0169	57.2
OGcluster_6625_1	18	2.3927	69.5
OGcluster_6626_1	41	5.4182	80.7
OGcluster_6628_1	44	7.6430	79.8
OGcluster_6629_0	25	1.1378	79.9
OGcluster_662_0	42	10.8632	55.1
OGcluster_662_1	23	1.4376	63.6
OGcluster_6630_1	43	15.2092	70.1
OGcluster_6632_1	46	6.0360	72.6
OGcluster_6634_0	34	10.1888	56.5
OGcluster_6635_0	17	4.2408	61.9
OGcluster_6636_0	41	4.5122	72.6
OGcluster_6637_0	44	8.7645	69.1
OGcluster_6638_0	43	11.2148	42.1
OGcluster_6639_0	21	5.0779	65.4
OGcluster_6640_1	44	10.2701	76.4
OGcluster_6641_1	43	7.4986	53.6
OGcluster_6642_0	48	26.2333	71.9
OGcluster_6643_0	36	17.4335	63.6
OGcluster_6644_1	35	4.6547	84.2
OGcluster_6645_1	48	10.6494	58.6
OGcluster_6647_0	42	3.6789	72.8
OGcluster_6648_1	46	8.5156	66.6
OGcluster_6650_0	33	14.8950	76.2
OGcluster_6651_1	29	6.6004	55.6
OGcluster_6652_1	41	6.4155	82.1
OGcluster_6653_1	39	13.8095	68.0
OGcluster_6654_0	21	7.4558	73.1
OGcluster_6654_1	22	1.3596	84.9
OGcluster_6656_0	34	10.1253	60.7
OGcluster_6659_1	45	14.3224	82.8
OGcluster_6660_0	43	21.7358	64.8
OGcluster_6661_1	47	4.5499	62.3
OGcluster_6662_1	42	5.2979	70.3
OGcluster_6666_0	46	10.0093	66.3
OGcluster_6667_1	24	3.5030	77.1
OGcluster_6668_0	21	2.6912	61.0
OGcluster_6669_1	40	6.4689	74.1
OGcluster_6670_1	40	5.6155	68.6
OGcluster_6671_0	39	3.1532	61.6
OGcluster_6674_0	26	6.1285	47.8
OGcluster_6675_0	29	5.3216	51.1
OGcluster_6677_0	40	13.2665	50.7
OGcluster_6680_0	17	7.6825	53.8
OGcluster_6683_0	21	12.1309	64.6
OGcluster_6684_1	43	10.1649	69.8
OGcluster_6687_0	39	19.7090	83.2
OGcluster_6689_1	42	11.9047	78.3
OGcluster_6691_0	17	5.1008	68.4
OGcluster_6692_0	40	6.6775	67.5
OGcluster_6694_0	28	6.0489	54.2
OGcluster_6695_0	35	5.4582	66.2
OGcluster_6696_1	26	7.5328	75.6
OGcluster_6697_0	19	2.8572	51.9
OGcluster_6698_0	46	12.7941	62.1
OGcluster_669_0	30	1.1449	83.1
OGcluster_66_0	24	1.6810	87.0
OGcluster_66_1	24	2.2613	88.1
OGcluster_66_2	23	3.4636	78.0
OGcluster_6700_1	49	10.8214	73.8
OGcluster_6701_1	41	5.9283	64.6
OGcluster_6703_1	47	12.1863	65.4
OGcluster_6704_0	18	0.3995	73.7
OGcluster_6705_1	45	10.7739	68.0
OGcluster_6706_0	22	8.3413	55.4
OGcluster_6707_0	46	12.1623	63.5
OGcluster_6709_0	47	4.2263	73.0
OGcluster_6711_1	41	9.9492	70.4
OGcluster_6712_0	35	5.1074	68.8
OGcluster_6713_0	46	16.5648	55.6
OGcluster_6714_0	19	0.4384	67.7
OGcluster_6715_0	33	6.1455	83.0
OGcluster_6717_0	43	10.0824	71.5
OGcluster_6719_0	24	8.3275	77.0
OGcluster_671_0	33	3.6267	77.7
OGcluster_671_1	22	2.0446	74.7
OGcluster_6720_0	38	9.2268	47.4
OGcluster_6721_0	39	4.2700	80.8
OGcluster_6722_1	37	6.3845	83.7
OGcluster_6723_1	30	4.1644	68.7
OGcluster_6725_0	18	0.6960	78.9
OGcluster_6726_0	39	6.2438	79.6
OGcluster_6727_1	41	10.0916	78.3
OGcluster_6728_1	33	8.8495	61.6
OGcluster_6729_0	46	12.4575	67.2
OGcluster_6730_1	45	7.7593	64.5
OGcluster_6732_0	23	8.2731	57.4
OGcluster_6733_0	29	4.4403	70.3
OGcluster_6734_0	33	7.0708	83.1
OGcluster_6735_0	35	3.6118	74.5
OGcluster_6737_0	33	3.7735	64.6
OGcluster_6738_0	44	13.3812	78.1
OGcluster_673_0	18	0.7704	72.3
OGcluster_6741_0	40	4.3648	63.7
OGcluster_6745_0	32	7.2139	79.3
OGcluster_6746_1	46	9.9432	72.8
OGcluster_6747_1	44	12.3161	70.4
OGcluster_6748_0	21	5.2809	54.0
OGcluster_6749_0	39	11.5784	67.7
OGcluster_674_0	46	18.7589	72.4
OGcluster_6750_0	35	8.6182	78.9
OGcluster_6751_0	45	9.9889	76.9
OGcluster_6752_0	46	8.2186	77.3
OGcluster_6753_0	22	6.9898	61.7
OGcluster_6756_0	19	5.3024	52.6
OGcluster_6757_0	37	9.1491	80.8
OGcluster_6758_0	19	1.2740	63.7
OGcluster_6759_1	43	7.3036	63.8
OGcluster_6761_0	24	6.2369	80.3
OGcluster_6762_0	43	9.2472	85.5
OGcluster_6763_0	37	31.4058	68.4
OGcluster_6766_0	25	2.2099	87.5
OGcluster_6767_0	30	3.8071	78.6
OGcluster_6768_0	18	6.7156	37.7
OGcluster_6769_0	23	2.1515	73.0
OGcluster_6770_0	21	4.2509	81.3
OGcluster_6772_1	46	10.8077	54.5
OGcluster_6774_1	38	10.9260	61.9
OGcluster_6777_0	47	10.7646	66.0
OGcluster_6778_0	33	7.7237	80.9
OGcluster_6780_1	41	7.1465	74.9
OGcluster_6781_0	45	7.5883	65.1
OGcluster_6783_1	44	12.3141	69.7
OGcluster_6784_0	18	4.4830	52.9
OGcluster_6789_0	39	7.4283	76.1
OGcluster_678_0	25	11.7520	65.1
OGcluster_6790_0	35	8.5963	74.6
OGcluster_6791_0	30	2.8148	57.2
OGcluster_6792_1	28	10.0215	73.9
OGcluster_6796_0	35	4.4085	74.0
OGcluster_6797_1	41	28.2863	66.8
OGcluster_6798_1	40	6.7281	71.3
OGcluster_6799_0	17	2.4383	76.4
OGcluster_67_0	30	1.7298	79.3
OGcluster_67_1	24	1.8038	84.4
OGcluster_67_2	25	2.8443	75.0
OGcluster_67_3	20	2.2490	83.1
OGcluster_6800_0	25	1.6529	76.5
OGcluster_6802_0	45	5.9278	62.1
OGcluster_6803_1	45	8.9361	48.5
OGcluster_6804_0	46	7.0655	61.3
OGcluster_6805_0	29	1.4507	63.5
OGcluster_6806_0	25	4.8646	65.4
OGcluster_6807_0	24	1.3019	77.7
OGcluster_6809_0	36	8.7287	65.5
OGcluster_680_0	20	3.4825	65.2
OGcluster_680_1	29	1.8907	77.3
OGcluster_6810_0	17	2.6131	67.2
OGcluster_6812_0	21	4.0991	65.5
OGcluster_6813_1	46	7.1032	57.3
OGcluster_6814_1	43	5.8670	66.8
OGcluster_6815_0	32	7.8388	77.6
OGcluster_6817_1	47	8.0495	45.5
OGcluster_6818_0	28	2.5522	59.7
OGcluster_681_0	20	0.6627	83.3
OGcluster_6822_1	25	6.2743	78.1
OGcluster_6823_0	20	1.2598	92.9
OGcluster_6824_0	43	8.4798	77.7
OGcluster_6825_0	38	2.6164	61.2
OGcluster_6827_0	37	19.0952	73.9
OGcluster_6828_1	42	5.7166	64.0
OGcluster_6829_1	47	13.8849	55.3
OGcluster_682_0	30	2.9303	82.2
OGcluster_6830_1	40	11.2562	68.3
OGcluster_6831_1	35	13.9431	53.4
OGcluster_6832_0	33	8.9427	66.0
OGcluster_6833_1	45	9.3254	78.1
OGcluster_6835_0	18	5.0516	69.1
OGcluster_6836_1	37	4.5150	87.8
OGcluster_6839_1	40	7.1204	66.0
OGcluster_6843_1	34	6.9981	66.3
OGcluster_6844_0	47	8.1589	53.6
OGcluster_6845_0	37	8.2610	72.8
OGcluster_6848_0	45	7.0939	70.9
OGcluster_684_0	17	4.8222	50.6
OGcluster_6851_0	44	8.1161	48.6
OGcluster_6852_0	46	10.9169	66.8
OGcluster_6853_0	24	4.6255	60.4
OGcluster_6855_0	20	6.6602	65.5
OGcluster_6856_0	46	9.0629	54.5
OGcluster_6857_0	43	10.8824	47.4
OGcluster_6860_0	21	9.3410	59.9
OGcluster_6860_1	19	0.8185	61.5
OGcluster_6862_0	46	9.7133	69.7
OGcluster_6863_1	29	9.7138	75.7
OGcluster_6865_0	42	7.7120	61.6
OGcluster_6866_0	35	7.2693	79.1
OGcluster_686_0	45	8.1620	78.3
OGcluster_6870_0	41	7.7960	65.4
OGcluster_6872_1	45	10.5112	53.2
OGcluster_6873_1	44	6.7019	67.2
OGcluster_6874_1	39	6.0615	82.8
OGcluster_6875_1	20	5.6767	66.5
OGcluster_6876_1	24	2.3473	69.6
OGcluster_6877_0	19	10.1674	51.6
OGcluster_6878_0	32	4.8461	70.5
OGcluster_6879_1	43	9.1662	74.3
OGcluster_6882_0	45	5.5214	76.9
OGcluster_6883_0	27	2.3669	78.5
OGcluster_6886_1	39	12.8427	55.8
OGcluster_6887_0	34	11.2014	70.9
OGcluster_6888_0	42	8.0045	78.7
OGcluster_688_0	30	7.4620	69.3
OGcluster_6890_1	40	9.4335	88.1
OGcluster_6891_0	26	3.1153	71.3
OGcluster_6892_1	45	17.0957	70.0
OGcluster_6893_1	37	7.4741	72.6
OGcluster_6894_1	23	2.8176	61.8
OGcluster_6896_1	24	2.4036	90.5
OGcluster_6898_0	43	11.8513	59.8
OGcluster_6899_1	34	7.7609	77.7
OGcluster_68_0	31	3.2626	76.8
OGcluster_68_1	47	8.4237	77.8
OGcluster_68_2	23	1.3282	87.0
OGcluster_68_3	23	0.8340	80.8
OGcluster_68_4	26	11.8748	60.1
OGcluster_6900_1	27	10.3295	63.9
OGcluster_6901_0	27	8.6493	74.7
OGcluster_6902_0	20	3.6289	73.5
OGcluster_6903_0	34	6.5630	86.8
OGcluster_6904_1	40	8.0765	62.2
OGcluster_6908_0	29	7.6374	78.3
OGcluster_6909_1	40	4.2319	68.6
OGcluster_6911_0	27	4.0256	62.4
OGcluster_6912_0	45	11.1502	56.6
OGcluster_6915_0	23	4.7398	65.8
OGcluster_6916_1	43	6.2017	69.5
OGcluster_6917_1	35	10.1154	71.7
OGcluster_6918_0	44	11.8750	64.9
OGcluster_6920_0	38	10.7074	74.2
OGcluster_6921_0	37	9.9621	77.6
OGcluster_6923_0	36	5.0434	74.4
OGcluster_6924_1	40	7.8318	66.8
OGcluster_6925_1	45	8.5173	53.1
OGcluster_6927_1	29	3.6971	71.3
OGcluster_6928_0	20	0.9587	85.8
OGcluster_6929_0	42	5.9953	50.1
OGcluster_692_0	19	0.5475	84.1
OGcluster_6930_0	44	4.5927	63.7
OGcluster_6933_0	28	4.7472	78.5
OGcluster_6934_1	37	3.7374	71.6
OGcluster_6935_0	41	10.2953	54.8
OGcluster_6936_1	44	2.9624	64.4
OGcluster_6938_0	36	10.4072	62.5
OGcluster_6940_0	40	7.2675	73.5
OGcluster_6941_1	34	7.8848	67.0
OGcluster_6942_0	34	3.3663	68.2
OGcluster_6944_0	44	4.7537	54.6
OGcluster_6946_0	37	6.4217	62.3
OGcluster_6948_1	44	11.0228	66.1
OGcluster_6949_0	30	5.0045	83.2
OGcluster_694_0	21	1.5442	85.3
OGcluster_6950_1	36	6.2903	55.8
OGcluster_6951_0	32	9.1409	74.7
OGcluster_6952_0	19	4.4533	35.6
OGcluster_6953_0	45	8.7970	68.2
OGcluster_6954_0	24	3.0211	73.0
OGcluster_6959_0	18	4.2241	71.7
OGcluster_6960_1	40	4.1608	67.0
OGcluster_6962_0	33	6.7058	82.6
OGcluster_6967_1	42	9.5868	71.3
OGcluster_6970_0	31	13.8882	80.3
OGcluster_6974_0	46	9.2495	55.2
OGcluster_6977_0	17	6.0136	81.1
OGcluster_6978_0	28	3.3519	62.1
OGcluster_6979_0	39	12.9438	62.8
OGcluster_6980_0	40	4.8036	45.6
OGcluster_6981_0	36	7.7904	83.4
OGcluster_6982_1	37	6.1806	70.8
OGcluster_6984_0	43	12.7226	60.8
OGcluster_6985_0	27	7.4872	76.8
OGcluster_6986_1	33	3.8655	73.9
OGcluster_6988_0	42	7.9907	60.8
OGcluster_6989_1	36	9.1573	61.5
OGcluster_6990_1	18	2.1500	66.5
OGcluster_6991_0	29	9.6686	66.5
OGcluster_6994_0	40	3.7995	73.7
OGcluster_6997_0	20	1.6521	63.7
OGcluster_6998_1	44	4.4189	67.6
OGcluster_6999_0	18	9.6197	52.2
OGcluster_69_0	19	1.1663	90.1
OGcluster_69_1	30	10.3860	70.6
OGcluster_69_2	40	6.5878	73.2
OGcluster_69_3	17	0.9329	51.9
OGcluster_69_4	21	4.1346	76.2
OGcluster_7000_0	25	14.7141	76.2
OGcluster_7001_0	42	8.5743	60.7
OGcluster_7003_0	26	5.1532	74.1
OGcluster_7004_1	31	9.2358	38.1
OGcluster_7006_0	39	4.2423	71.1
OGcluster_700_0	39	7.4270	75.7
OGcluster_7010_0	19	12.2932	50.2
OGcluster_7013_1	35	8.0842	76.3
OGcluster_7015_0	29	1.9901	52.3
OGcluster_7016_0	25	4.6035	55.9
